entity_type,id,name,parent_tm,status,changed_fields
Hat,3771,154kV YAMANLI2 HES - FEKE HAVZA EİH,,unchanged,
Hat,3774,154kV KARAMAN - KEPEZKAYA HAVZA EİH,,unchanged,
Hat,3775,400kV AĞRI2 - VAN2 EİH,,unchanged,
Hat,3776,154kV SEYRANTEPE HES - PEMBELİK HES EİH,,unchanged,
Hat,3777,154kV ÖZLÜCE HES - PEMBELİK HES EİH,,unchanged,
Hat,3778,154kV İNEBOLU - BOZKURT HAVZA EİH,,unchanged,
Hat,3779,154kV AYANCIK - BOZKURT HAVZA EİH,,removed-from-source,
Hat,3783,400kV KAYABAŞI - BİLGİN SAMSUN DGKÇ EİH,,unchanged,
Hat,3784,154kV TOROSLAR - KARAKUZ HES EİH,,unchanged,
Hat,3786,154kV BÖLÜCEK - ZONGULDAK EİH,,unchanged,
Hat,3787,154kV ÇATES - ZONGULDAK EİH,,unchanged,
Hat,3788,154kV ÜMRANİYE - VANİKÖY EİH,,unchanged,
Hat,3791,154kV KARABÜK - KARDEMİR - I EİH,,unchanged,
Hat,3795,154kV KARABÜK OSB - İSMETPAŞA EİH,,unchanged,
Hat,3796,154kV GERKONSAN - İSMETPAŞA EİH,,unchanged,
Hat,3797,154kV EREN HES - KARABÜK OSB EİH,,unchanged,
Hat,3799,154kV KARABÜK - KARABÜK OSB EİH,,unchanged,
Hat,3800,154kV MANİSA - BAĞYURDU EİH,,unchanged,
Hat,3801,154kV DERBENT - BAĞYURDU EİH,,unchanged,
Hat,3803,154kV KAVAKLI RES - ESAN EİH,,unchanged,
Hat,3806,154kV SEYİTÖMER TES - KÜMAŞ EİH,,unchanged,
Hat,3816,154kV ÇERÇİKAYA RES - YENİ ŞENBÜK RES EİH,,unchanged,
Hat,3819,154kV ZEYTİNLİ - KUZEY ADANA EİH,,unchanged,
Hat,3820,154kV KARAHAN - KUZEY ADANA EİH,,unchanged,
Hat,3821,154kV DİYARBAKIR3 - DİYARBAKIR1 EİH,,unchanged,
Hat,3823,154kV DİYARBAKIR2 - DİYARBAKIR3 - II EİH,,unchanged,
Hat,3824,154kV DİYARBAKIR3 - DİYARBAKIR4 - II EİH,,unchanged,
Hat,3826,154kV ANAMUR - MEDCEM EİH,,unchanged,
Hat,3827,154kV TAŞUCU - MEDCEM EİH,,unchanged,
Hat,3829,154kV ZEYTİNLİ - SASA EİH,,unchanged,
Hat,3830,154kV TUNCELİ - UZUNÇAYIR HES EİH,,unchanged,
Hat,3834,154kV YARIMCA1 - TÜPRAŞ - II EİH,,unchanged,
Hat,3835,400kV BÖLÜCEK - OSMANCA EİH,,unchanged,
Hat,3837,400kV BÖLÜCEK - ZETES2 EİH,,unchanged,
Hat,3843,154kV ELBİSTAN TES - KIŞLAKÖY - II EİH,,unchanged,
Hat,3844,154kV ELBİSTAN TES - KIŞLAKÖY - I EİH,,unchanged,
Hat,3854,154kV SÖKE - BATI SÖKE EİH,,unchanged,
Hat,3856,154kV EDİRNE ÇİMENTO - ESTERGON EİH,,unchanged,
Hat,3857,400kV YENİ DGKÇ - MAKİNA OSB EİH,,unchanged,
Hat,3863,154kV KOYULHİSAR HES - REŞADİYE HES EİH,,unchanged,
Hat,3866,154kV ÇILDIR HES - AKINCI HES ARDAHAN EİH,,unchanged,
Hat,3868,154kV KARACABEY - HARMANLIK RES EİH,,unchanged,
Hat,3875,154kV BÜYÜKBAKKALKÖY - KARTAL EİH,,unchanged,
Hat,3880,154kV KARGI - KARGI KIZILIRMAK HES EİH,,unchanged,
Hat,3882,400kV ATATÜRK HES - BAŞPINAR OSB EİH,,unchanged,
Hat,3884,154kV BOR - TOROSLAR EİH,,unchanged,
Hat,3885,154kV AFYON2 - AFYON3 EİH,,unchanged,
Hat,3887,154kV KARABÜK - KARDEMİR - II EİH,,unchanged,
Hat,3904,400kV KARTAL - MALTEPE EİH,,unchanged,
Hat,3906,400kV BEYKENT OSB - ŞEHİTKAMİL OSB EİH,,unchanged,
Hat,3910,154kV SARUHANLI - GÖLMARMARA EİH,,unchanged,
Hat,3911,154kV KAYNARCA - KARASU EİH,,unchanged,
Hat,3912,154kV GEZENDE HES - MUT RES EİH,,unchanged,
Hat,3913,154kV KARAMAN - MUT RES EİH,,unchanged,
Hat,3917,154kV KOZAN HAVZA - GÖKTAŞ2 HES - I EİH,,unchanged,
Hat,3918,154kV KOZAN HAVZA - GÖKTAŞ2 HES - II EİH,,unchanged,
Hat,3919,154kV KOZAN HAVZA - GÖKTAŞ2 HES - III EİH,,unchanged,
Hat,3921,154kV ELGÜN - YAZGÜNEŞİ EİH,,unchanged,
Hat,3924,154kV ERZURUM - ELİF HAVZA EİH,,unchanged,
Hat,3930,154kV ARAÇ - SAFRANBOLU EİH,,unchanged,
Hat,3933,154kV OLUR HAVZA - AYVALI HES EİH,,unchanged,
Hat,3942,154kV ANDIRIN - DİLEK RES EİH,,unchanged,
Hat,3943,154kV SIR HES - DİLEK RES EİH,,unchanged,
Hat,3956,154kV KIYIKÖY - KIYIKÖY RES (TEKİRDAĞ) EİH,,unchanged,
Hat,3957,154kV MUDURNU  - GÖKSU HES EİH,,unchanged,
Hat,3958,154kV KUZULUK - GÖKSU HES EİH,,unchanged,
Hat,3963,154kV EDİRNE ÇİMENTO - SÜLOĞLU RES EİH,,unchanged,
Hat,3965,154kV KARATAY - ALAKOVA EİH,,unchanged,
Hat,3968,400kV ARTVİN HES - TORTUM EİH,,unchanged,
Hat,3969,400kV TORTUM - ARKUN HES EİH,,unchanged,
Hat,3970,400kV ILICA ZEKİ GÜRGEN - TORTUM EİH,,unchanged,
Hat,3976,154kV TORTUM - AYVALI HES EİH,,unchanged,
Hat,3977,154kV OLTU - TORTUM - II EİH,,unchanged,
Hat,3980,154kV KALECİK - YAKINKENT EİH,,unchanged,
Hat,3981,154kV ÇANKIRI - YAKINKENT EİH,,unchanged,
Hat,3984,154kV ANTALYA SERBEST BÖLGE - ELMALI EİH,,unchanged,
Hat,3985,154kV ANTALYA SERBEST BÖLGE - KEPEZ HES - I EİH,,unchanged,
Hat,3986,154kV ANTALYA SERBEST BÖLGE - KEMER ANTALYA EİH,,updated,Adı
Hat,3988,154kV ESKİŞEHİR2 - ESKİŞEHİR OSB EİH,,unchanged,
Hat,3990,154kV BÖLÜCEK - ÇATES EİH,,unchanged,
Hat,3993,154kV HAMİTABAT DGKÇ - TRAKYA DÖKÜM EİH,,unchanged,
Hat,3995,400kV GELİBOLU - BEKİRLİ TES - I EİH,,unchanged,
Hat,3996,400kV GELİBOLU - BEKİRLİ TES - II EİH,,unchanged,
Hat,3999,154kV MAKİNA OSB - GEBZE KİMYA - I EİH,,unchanged,
Hat,4000,154kV MAKİNA OSB - GEBZE KİMYA - II EİH,,unchanged,
Hat,4002,154kV HEREKE - GEBZE KİMYA EİH,,unchanged,
Hat,4004,154kV KOVANLIK HAVZA - ALTINORDU - II EİH,,unchanged,
Hat,4005,154kV GÖLKÖY - ALTINORDU EİH,,unchanged,
Hat,4006,400kV BİLGİN SAMSUN DGKÇ - ALTINORDU EİH,,unchanged,
Hat,4007,400kV TİREBOLU - ALTINORDU EİH,,unchanged,
Hat,4009,154kV ALES DGKÇ - BAĞARASI RES EİH,,unchanged,
Hat,4012,154kV ÇIRÇIP - KIZILTEPE EİH,,updated,Bitiş Trafo Merkezi
Hat,4013,154kV YUMURTALIK - SUGÖZÜ TES - I EİH,,unchanged,
Hat,4017,154kV SIRRIN - YARDIMCI EİH,,unchanged,
Hat,4018,154kV YARDIMCI - PEKMEZLİ EİH,,unchanged,
Hat,4021,154kV FERROKROM - ELAZIĞ - I EİH,,unchanged,
Hat,4023,154kV FERROKROM - TATAR HES EİH,,unchanged,
Hat,4027,154kV UŞAK RES -> BANAZ - UŞAK OSB EİH,,removed-from-source,
Hat,4029,154kV DURSUNBEY - POYRAZGÖLÜ RES EİH,,unchanged,
Hat,4033,154kV İÇDAŞ - BİGA RES EİH,,unchanged,
Hat,4034,400kV ZEUGMA -> ATATÜRK HES - BİRECİK HES EİH,,updated,Direk
Hat,4036,400kV ATATÜRK HES -> BİRECİK HES - ZEUGMA EİH,,unchanged,
Hat,4037,400kV BİRECİK HES -> ATATÜRK HES - ZEUGMA EİH,,unchanged,
Hat,4041,154kV BİRECİK HES - BELKIS EİH,,unchanged,
Hat,4049,154kV UZUNKÖPRÜ - KANİJE RES EİH,,unchanged,
Hat,4056,154kV ASLANLAR - FUAT RES EİH,,unchanged,
Hat,4058,154kV SİNCAN - ERYAMAN EİH,,unchanged,
Hat,4059,154kV ANKARA SANAYİ - ERYAMAN EİH,,unchanged,
Hat,4060,154kV OYMAPINAR HES - MAHMUTLAR EİH,,unchanged,
Hat,4070,154kV SERİK - LARA EİH,,unchanged,
Hat,4071,400kV BANDIRMA DGKÇ - BANDIRMA2 DGKÇ EİH,,unchanged,
Hat,4088,154kV BOZYAKA - KARABAĞLAR EİH,,unchanged,
Hat,4090,154kV SÖKE - SÖKE RES EİH,,unchanged,
Hat,4092,154kV TATVAN - BİTLİS EİH,,unchanged,
Hat,4093,154kV BİTLİS - DODAN EİH,,unchanged,
Hat,4099,154kV ELAZIĞ - UZUNÇAYIR HES EİH,,unchanged,
Hat,4104,154kV HİLAL - ALSANCAK EİH,,unchanged,
Hat,4108,154kV YAZGÜNEŞİ - KIRLIK EİH,,unchanged,
Hat,4109,154kV CİHADİYE - GÜNEY ADANA EİH,,unchanged,
Hat,4112,154kV BABAESKİ - HAVSA EİH,,unchanged,
Hat,4114,154kV ŞADILLI RES - GELİBOLU EİH,,unchanged,
Hat,4115,400kV ADAPAZARI - KOCAELİ - I EİH,,unchanged,
Hat,4116,400kV TEPEÖREN - KOCAELİ EİH,,unchanged,
Hat,4117,154kV TORTUM - ELİF HAVZA EİH,,unchanged,
Hat,4118,154kV OLTU - TORTUM - I EİH,,unchanged,
Hat,4121,154kV TEKİRDAĞ DGKÇ B - SİLİVRİ EİH,,unchanged,
Hat,4123,154kV KAVAK OSB - KAVAK ÇİMENTO EİH,,unchanged,
Hat,4125,154kV LADİK ÇİMENTO - AKDAĞ ÇİMENTO EİH,,unchanged,
Hat,4127,400kV TEKİRDAĞ DGKÇ A - TÜRKGÜCÜ EİH,,updated,Direk
Hat,4128,400kV BABAESKİ - TÜRKGÜCÜ EİH,,unchanged,
Hat,4131,154kV BAŞKALE - ENGİL EİH,,unchanged,
Hat,4135,154kV KEÇİBORLU - ULUBORLU RES EİH,,unchanged,
Hat,4136,154kV ULUBORLU RES - ÇÖLOVASI EİH,,unchanged,
Hat,4141,154kV AFYON2 - ÇÖLOVASI EİH,,unchanged,
Hat,4143,154kV SERİK - KASIMLAR HES - I EİH,,unchanged,
Hat,4147,154kV KARTAL - İÇMELER - I EİH,,unchanged,
Hat,4149,154kV İSKENDERUN1 - PAYAS EİH,,unchanged,
Hat,4150,154kV İSKENDERUN1 - BELEN RES EİH,,unchanged,
Hat,4151,400kV TÜRKGÜCÜ - GELİBOLU EİH,,updated,Direk | Karakteristik
Hat,4152,154kV MUSTAFAKEMALPAŞA - POYRAZ RES EİH,,unchanged,
Hat,4154,154kV VİRANŞEHİR - KIRLIK EİH,,unchanged,
Hat,4155,154kV ORDU - ALTINORDU EİH,,unchanged,
Hat,4162,154kV PS4 - BİSMİL2 EİH,,unchanged,
Hat,4165,400kV ÇOLAKOĞLU400 -> DİLİSKELESİ GİS - DİLERÇELİK EİH,,unchanged,
Hat,4166,154kV ÇOLAKOĞLU - ÇOLAKOĞLU400 EİH,,unchanged,
Hat,4170,154kV ALİAĞA2 - EREGE METAL - I EİH,,unchanged,
Hat,4172,154kV AMASYA RES - YENİDERE HAVZA EİH,,unchanged,
Hat,4176,400kV ADAPAZARI - KOCAELİ - II EİH,,updated,Direk
Hat,4177,400kV KOCAELİ - MAKİNA OSB EİH,,unchanged,
Hat,4179,400kV ERZİN DGKÇ - KOZAN HAVZA EİH,,unchanged,
Hat,4182,154kV AFYON2 - AFYON ÇİMENTO EİH,,unchanged,
Hat,4183,154kV BARLA - AFYON ÇİMENTO EİH,,unchanged,
Hat,4184,154kV KÖSEKÖY - KOCAELİ EİH,,unchanged,
Hat,4185,154kV FEVZİPAŞA - SARITEPE RES EİH,,unchanged,
Hat,4193,154kV HYUNDAI - KOCAELİ EİH,,unchanged,
Hat,4194,154kV KADINCIK2 HES - ÇAMLIYAYLA HAVZA EİH,,updated,Direk | Karakteristik | Pozitif Empedans (ohm) | Pozitif Kapasitans (μS) | Pozitif Reaktans (ohm) | Pozitif Rezistans (ohm) | Sıfır Empedans (ohm) | Sıfır Kapasitans (μS) | Sıfır Reaktans (ohm) | Sıfır Rezistans (ohm)
Hat,4200,154kV BALGAT - ÇİĞDEM EİH,,unchanged,
Hat,4201,400kV ARKUN HES - İSPİR HAVZA EİH,,unchanged,
Hat,4202,154kV TİREBOLU - AKYAZI EİH,,unchanged,
Hat,4203,154kV ARSİN - AKYAZI EİH,,unchanged,
Hat,4205,154kV ADAPAZARI - KOCAELİ - II EİH,,unchanged,
Hat,4207,154kV ADAPAZARI - MAKİNA OSB EİH,,unchanged,
Hat,4208,154kV BOZÜYÜK - VİTRA KARO EİH,,unchanged,
Hat,4209,154kV VİTRA KARO - BOZÜYÜK OSB EİH,,unchanged,
Hat,4211,154kV BALIKESİR - BALIKESİR SEKA EİH,,unchanged,
Hat,4212,154kV KÖYLÜKÖY - BALIKESİR EİH,,unchanged,
Hat,4213,154kV TOYOTASA - ASAŞ EİH,,unchanged,
Hat,4216,154kV IŞIKLAR - PANCAR OSB EİH,,unchanged,
Hat,4217,154kV MANİSA - SARUHANLI EİH,,unchanged,
Hat,4218,154kV NAZİLLİ - PAMUKÖREN JES EİH,,unchanged,
Hat,4221,154kV NİĞDE - NİĞDE ÇİMSA EİH,,unchanged,
Hat,4226,400kV OSMANCA - ZETES3 EİH,,unchanged,
Hat,4227,400kV ZETES2 - ZETES3 EİH,,unchanged,
Hat,4237,400kV BATMAN2 - SİİRT400 EİH,,updated,Direk | Karakteristik
Hat,4238,154kV ÇATES - ÇAYCUMA - II EİH,,unchanged,
Hat,4243,154kV POLATLI - DDY KOCAHACILI EİH,,unchanged,
Hat,4244,154kV PAYAS - ATAKAŞ EİH,,unchanged,
Hat,4247,154kV ÇOLAKOĞLU - SIDDIK EİH,,unchanged,
Hat,4249,154kV ÇERKEZKÖY - VELİMEŞE EİH,,unchanged,
Hat,4253,154kV TORTUM - ARTVİN - II EİH,,unchanged,
Hat,4254,154kV TORTUM - ARTVİN - I EİH,,unchanged,
Hat,4256,154kV CEYHAN2 - SEYHAN HES EİH,,unchanged,
Hat,4265,154kV DARAN HAVZA - YALNIZ ARDIÇ EİH,,unchanged,
Hat,4266,154kV DARAN HAVZA - DARAN HES EİH,,unchanged,
Hat,4267,154kV KOZBÜKÜ HES - ALTINORDU EİH,,unchanged,
Hat,4279,400kV ADA2 DGKÇ - ZETES2 EİH,,unchanged,
Hat,4280,154kV BURSA SANAYİ - DEMİRTAŞ EİH,,unchanged,
Hat,4281,154kV BURSA DGKÇ - DEMİRTAŞ - II EİH,,unchanged,
Hat,4283,154kV AKSU YEDİGÖL HES - İSPİR HAVZA EİH,,unchanged,
Hat,4284,154kV GÜLLÜBAĞ HES - İSPİR HAVZA EİH,,unchanged,
Hat,4287,154kV KUZGUN HES - İSPİR HAVZA EİH,,unchanged,
Hat,4293,154kV KAYSERİ3 - KAYSERİ1 EİH,,unchanged,
Hat,4294,154kV KAYSERİ2 - KAYSERİ1 EİH,,unchanged,
Hat,4295,400kV KIRIKKALE DGKÇ - KAYABAŞI EİH,,unchanged,
Hat,4297,154kV TÜMOSAN - ORTAKÖY EİH,,unchanged,
Hat,4298,400kV PAŞAKÖY - OSMANCA EİH,,unchanged,
Hat,4300,154kV ERENLER HES - ARTVİN EİH,,unchanged,
Hat,4302,400kV ILICA ZEKİ GÜRGEN - İSPİR HAVZA EİH,,unchanged,
Hat,4305,154kV BURSA DGKÇ - ORHANGAZİ - I EİH,,unchanged,
Hat,4307,154kV BURSA DGKÇS - KARSAK EİH,,unchanged,
Hat,4308,154kV ELMALI RES - MEDCEM EİH,,unchanged,
Hat,4309,154kV UŞAK OSB - KIŞLADAĞ EİH,,unchanged,
Hat,4313,154kV ARPA HES - ARTVİN EİH,,unchanged,
Hat,4316,154kV BORÇKA HES - ARTVİN EİH,,unchanged,
Hat,4317,154kV BAĞLUM - MACUNKÖY - I EİH,,unchanged,
Hat,4318,154kV BAĞLUM - OVACIK - I EİH,,unchanged,
Hat,4320,154kV BAĞLUM - OVACIK - II EİH,,unchanged,
Hat,4321,154kV ESENBOĞA - AKYURT EİH,,unchanged,
Hat,4322,154kV KALECİK - AKYURT EİH,,unchanged,
Hat,4325,154kV GÖKTAŞ2 HES - GÖKTAŞ1 HES EİH,,unchanged,
Hat,4326,154kV FERROKROM - ETİKROM EİH,,unchanged,
Hat,4327,154kV HEREKE - NUH ÇİMENTO - I EİH,,unchanged,
Hat,4328,154kV HEREKE - NUH ÇİMENTO - II EİH,,unchanged,
Hat,4332,154kV GÖKÇEDAĞ RES - SARITEPE RES EİH,,unchanged,
Hat,4333,154kV REŞADİYE - BEREKETLİ RES EİH,,unchanged,
Hat,4335,154kV REŞADİYE - TUNA HES EİH,,unchanged,
Hat,4338,154kV KIZKALESİ - ERDEMLİ EİH,,unchanged,
Hat,4339,154kV TAŞUCU - KIZKALESİ EİH,,unchanged,
Hat,4341,154kV GAZİANTEP - BAŞPINAR OSB - I EİH,,unchanged,
Hat,4345,154kV MUĞLA - FATMA RES EİH,,unchanged,
Hat,4346,154kV SERİK - KASIMLAR HES - II EİH,,unchanged,
Hat,4347,154kV DENİZLİ4 - ACARSOY DGKÇ EİH,,unchanged,
Hat,4348,154kV DENİZLİ4 - DENİZLİ1 EİH,,unchanged,
Hat,4352,154kV MEHMETHAN JES -> GERMENCİK - EFE JES EİH,,unchanged,
Hat,4357,154kV KIRŞEHİR - YERKÖY EİH,,unchanged,
Hat,4358,154kV YİBİTAŞ - YERKÖY EİH,,unchanged,
Hat,4363,154kV GEZENDE HES - GÜLNAR HAVZA EİH,,unchanged,
Hat,4365,154kV KAYSERİ KAPASİTÖR - TALAS - I EİH,,unchanged,
Hat,4366,154kV KAYSERİ KAPASİTÖR - TALAS - II EİH,,unchanged,
Hat,4367,154kV AKSA YALOVA DGKÇ - ORHANGAZİ EİH,,unchanged,
Hat,4371,154kV TORUL HES - GÜMÜŞHANE EİH,,unchanged,
Hat,4374,400kV KAYABAŞI - REŞADİYE EİH,,unchanged,
Hat,4376,400kV TEKİRDAĞ DGKÇ A - GELİBOLU EİH,,unchanged,
Hat,4378,154kV GEDİZ - UŞAK EİH,,unchanged,
Hat,4379,154kV ARAÇ - SFC ENTEGRE EİH,,unchanged,
Hat,4380,154kV KASTAMONU - SFC ENTEGRE EİH,,unchanged,
Hat,4392,400kV REŞADİYE - ALTINORDU EİH,,unchanged,
Hat,4396,154kV MAÇKA HAVZA - GÜMÜŞHANE EİH,,unchanged,
Hat,4401,154kV YÜKSEKOVA - BAŞKALE EİH,,unchanged,
Hat,4409,154kV SAMSUN1 - ÇARŞAMBA EİH,,unchanged,
Hat,4416,154kV ALİAĞA2 - HABAŞ DGKÇ - I EİH,,unchanged,
Hat,4417,154kV ALİAĞA2 - HABAŞ DGKÇ - II EİH,,unchanged,
Hat,4420,154kV HADIMKÖY - ESENYURT EİH,,unchanged,
Hat,4423,154kV ARDANUÇ - ARTVİN EİH,,unchanged,
Hat,4424,154kV KAYSERİ3 - ERKİLET EİH,,unchanged,
Hat,4425,154kV KAYSERİ2 - ERKİLET EİH,,unchanged,
Hat,4426,154kV URLA1 - KOCADAĞ RES EİH,,unchanged,
Hat,4427,400kV BEKİRLİ TES - CENAL TES EİH,,unchanged,
Hat,4428,400kV BANDIRMA DGKÇ - CENAL TES EİH,,unchanged,
Hat,4429,154kV HABAŞ DGKÇ - HABAŞ2 DGKÇ EİH,,unchanged,
Hat,4431,154kV ALİAĞA2 - HABAŞ EİH,,unchanged,
Hat,4432,154kV DORA3 JES - SULTANHİSAR JES EİH,,unchanged,
Hat,4433,154kV NAZİLLİ - SULTANHİSAR JES EİH,,unchanged,
Hat,4437,154kV DİYARBAKIR3 - ERGANİ ÇİMENTO EİH,,unchanged,
Hat,4445,154kV ALÇUK - HABAŞ DGKÇ - I EİH,,unchanged,
Hat,4446,154kV HACILAR - KIRIKKALE EİH,,unchanged,
Hat,4447,154kV HACILAR - KIRDEMİR EİH,,unchanged,
Hat,4448,154kV LARA - BELEK EİH,,unchanged,
Hat,4449,154kV YAVRUDOĞAN - BELEK EİH,,unchanged,
Hat,4455,154kV KIZILDERE1 JES - KIZILDERE2 JES - I EİH,,unchanged,
Hat,4456,154kV KIZILDERE1 JES - KIZILDERE2 JES - II EİH,,unchanged,
Hat,4458,154kV KAVŞAKBENDİ HES - DOĞANÇAY HES EİH,,unchanged,
Hat,4459,400kV GELİBOLU - CENAL TES - I EİH,,unchanged,
Hat,4460,400kV GELİBOLU - CENAL TES - II EİH,,unchanged,
Hat,4461,154kV TİRE RES - MEHMETHAN JES EİH,,unchanged,
Hat,4462,154kV TİRE - TİRE RES EİH,,unchanged,
Hat,4468,400kV GÖLBAŞI - İÇ ANADOLU DGKÇ EİH,,unchanged,
Hat,4469,400kV GÖKÇEKAYA HES - GÖLBAŞI EİH,,unchanged,
Hat,4470,400kV SİNCAN - TEMELLİ EİH,,unchanged,
Hat,4471,154kV ÇAYIRHAN TES - KARGI HES EİH,,unchanged,
Hat,4472,400kV ELGÜN - KIZILTEPE - II EİH,,updated,Bitiş Trafo Merkezi | Direk | Karakteristik | Pozitif Empedans (ohm) | Pozitif Kapasitans (μS) | Pozitif Reaktans (ohm) | Pozitif Rezistans (ohm) | Sıfır Empedans (ohm) | Sıfır Kapasitans (μS) | Sıfır Reaktans (ohm) | Sıfır Rezistans (ohm)
Hat,4473,400kV CİZRE - KASEK (IRAK) EİH,,unchanged,
Hat,4474,154kV BELKIS -> BİRECİK - ZEUGMA EİH,,unchanged,
Hat,4475,154kV ZEUGMA -> BİRECİK - BELKIS - I EİH,,unchanged,
Hat,4478,154kV BAĞIŞTAŞ - BAĞIŞTAŞ1 HES - I EİH,,unchanged,
Hat,4479,154kV BAĞIŞTAŞ - BAĞIŞTAŞ2 HES EİH,,unchanged,
Hat,4484,154kV YUNTDAĞI RES - BERGRES RES EİH,,unchanged,
Hat,4485,154kV BAĞIŞTAŞ - BAĞIŞTAŞ1 HES - II EİH,,unchanged,
Hat,4486,154kV NACARLI - MERSİN400 - I EİH,,unchanged,
Hat,4489,154kV KIZILDERE2 JES - KIZILDERE3 JES EİH,,unchanged,
Hat,4491,400kV İSTANBUL F.OİL DGKÇ (B) - YENİBOSNA EİH,,unchanged,
Hat,4492,400kV YEŞİLHİSAR - KOZAN HAVZA - I EİH,,unchanged,
Hat,4493,154kV YAZIR - KONYA ÇİMENTO EİH,,unchanged,
Hat,4495,154kV SİNCAN - ANKARA SANAYİ EİH,,unchanged,
Hat,4496,154kV SİNCAN - KAZAN DGKÇ EİH,,unchanged,
Hat,4497,154kV ANKARA SANAYİ - KAZAN DGKÇ EİH,,unchanged,
Hat,4503,154kV DEMİRDAĞ - BAĞIŞTAŞ2 HES EİH,,unchanged,
Hat,4504,154kV ZARA - DEMİRDAĞ EİH,,unchanged,
Hat,4506,154kV KANGAL TES - HASAN ÇELEBİ - I EİH,,unchanged,
Hat,4507,154kV KANGAL TES - HASAN ÇELEBİ - II EİH,,unchanged,
Hat,4508,154kV SİVAS - KANGAL TES EİH,,unchanged,
Hat,4509,154kV SİVAS OSB - KANGAL TES EİH,,unchanged,
Hat,4510,154kV SİVAS - SİVAS OSB EİH,,unchanged,
Hat,4512,154kV ZARA - SİVAS EİH,,unchanged,
Hat,4513,154kV SUŞEHRİ - ZARA EİH,,unchanged,
Hat,4514,154kV TOKAT - VOTORANTİM EİH,,unchanged,
Hat,4515,400kV KANGAL TES - DEÇEKO EİH,,unchanged,
Hat,4516,400kV KAYABAŞI - DEÇEKO EİH,,unchanged,
Hat,4518,154kV KANGAL RES - KANGAL TES EİH,,unchanged,
Hat,4520,154kV DORA3 JES - DORA4 JES EİH,,unchanged,
Hat,4521,154kV BOR - BOR OSB EİH,,unchanged,
Hat,4522,154kV TÜMOSAN - BOR OSB EİH,,unchanged,
Hat,4524,154kV YAHYALI BAK RES - AKSU RES EİH,,unchanged,
Hat,4526,154kV YAHYALI BAK RES - KURTKAYASI RES EİH,,unchanged,
Hat,4534,154kV KAVŞAKBENDİ HES - ALADAĞ EİH,,unchanged,
Hat,4535,154kV KOZAN HAVZA - ALADAĞ EİH,,unchanged,
Hat,4536,154kV PINARBAŞI - ELBİSTAN TES EİH,,unchanged,
Hat,4537,154kV ŞARKIŞLA - PINARBAŞI EİH,,unchanged,
Hat,4538,154kV YEŞİLVADİ - ABDULHAMİT HAN - I EİH,,unchanged,
Hat,4539,154kV YEŞİLVADİ - ABDULHAMİT HAN - II EİH,,unchanged,
Hat,4542,154kV VOTORANTİM - YENİ SİVAS EİH,,unchanged,
Hat,4543,154kV SİVAS - YENİ SİVAS EİH,,unchanged,
Hat,4547,154kV ALANYA - ALARA EİH,,unchanged,
Hat,4549,154kV TÜRKGÜCÜ - VELİMEŞE EİH,,unchanged,
Hat,4559,154kV KILAVUZLU - KİPAŞ MENSUCAT EİH,,unchanged,
Hat,4565,154kV ALÇUK - HABAŞ DGKÇ - II EİH,,unchanged,
Hat,4568,400kV VARSAK - OYMAPINAR HES EİH,,unchanged,
Hat,4569,154kV KÜÇÜKBAKKALKÖY - KADIKÖY EİH,,removed-from-source,
Hat,4570,154kV ALİAĞA2 - HABAŞ2 DGKÇ EİH,,unchanged,
Hat,4573,154kV ORDU HES - ALTINORDU EİH,,unchanged,
Hat,4574,154kV KOVANLIK HAVZA - ALTINORDU - I EİH,,unchanged,
Hat,4575,400kV VARSAK - AKSA ANTALYA DGKÇ EİH,,unchanged,
Hat,4584,154kV ÇORUM1 - BAYAT HAVZA EİH,,unchanged,
Hat,4585,154kV ÇANKIRI - BAYAT HAVZA EİH,,unchanged,
Hat,4587,154kV GERMENCİK - EFE6 JES EİH,,unchanged,
Hat,4589,154kV HEMA - CİDE EİH,,unchanged,
Hat,4599,400kV BAĞLUM - KURŞUNLU - I EİH,,unchanged,
Hat,4600,400kV BAĞLUM - KURŞUNLU - II EİH,,unchanged,
Hat,4601,400kV SİNCAN - KIRIKKALE DGKÇ EİH,,unchanged,
Hat,4602,154kV KILILI - KİPAŞ KAĞIT EİH,,unchanged,
Hat,4603,154kV DARICA1 HES - DARICA2 HES EİH,,unchanged,
Hat,4605,400kV KIRIKKALE DGKÇ - İÇ ANADOLU DGKÇ EİH,,unchanged,
Hat,4608,154kV KİĞI HES - KARAKOÇAN EİH,,unchanged,
Hat,4609,154kV ÖZLÜCE HES - KARAKOÇAN - I EİH,,unchanged,
Hat,4610,154kV ÖZLÜCE HES - KARAKOÇAN - II EİH,,unchanged,
Hat,4611,154kV KARAKOÇAN - BİNGÖL - I EİH,,removed-from-source,
Hat,4612,154kV KARAKOÇAN - BİNGÖL EİH,,updated,Adı | Belirteç
Hat,4613,400kV ILICA ZEKİ GÜRGEN - KARAKOÇAN EİH,,unchanged,
Hat,4618,154kV PAMUKÖREN JES - KUYUCAK JES EİH,,unchanged,
Hat,4625,400kV SOMA RES - SOMA KOLİN TES EİH,,unchanged,
Hat,4626,154kV TÜRKERLER ALAŞEHİR JES - ALAŞEHİR HAVZA EİH,,unchanged,
Hat,4627,154kV ZORLU ALAŞEHİR JES - ALAŞEHİR HAVZA EİH,,unchanged,
Hat,4628,154kV ALAŞEHİR HAVZA - KEMALİYE JES EİH,,unchanged,
